SubjectID,StimID,CueText,Phase,ViewingNumber,TrialIndex,TrialID,SaccStart_ms,SaccEnd_ms,Duration_ms,StartX,StartY,EndX,EndY,PeakVelocity
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,405074,405098,24,855.9,681.9,849.6,626.9,128.0
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,405376,405470,94,841.2,630.1,237.1,744.6,574.4
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,406194,406258,64,279.1,697.7,846.7,626.5,437.4
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,406596,406612,16,836.6,620.4,819.8,570.5,100.7
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,407334,407554,220,827.3,602.4,851.9,682.7,741.7
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,407918,407980,62,863.9,609.8,475.9,805.0,402.7
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,408340,408374,34,480.3,817.4,636.5,849.5,245.3
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,408794,408826,32,655.3,847.7,559.1,981.8,232.8
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,409286,409308,22,557.3,978.6,605.1,1027.3,100.6
Encode-Decode_Experiment-1-1,2397102,cake,decoding,,14,74,409638,409660,22,596.5,1035.5,650.8,1103.1,121.1
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,411066,411104,38,1014.5,638.7,1056.6,716.9,186.4
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,411492,411532,40,1055.4,727.1,947.8,791.0,183.7
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,411862,411894,32,930.7,790.3,859.0,678.0,262.1
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,412134,412156,22,857.0,670.4,850.5,607.7,133.4
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,413162,413208,46,850.9,628.3,931.0,780.7,261.1
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,413566,413610,44,937.8,795.4,715.3,765.8,305.7
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,413934,413992,58,692.6,793.5,579.1,901.0,330.7
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,414486,414538,52,605.8,856.9,1091.9,841.8,369.2
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,414848,414890,42,1126.7,855.5,1040.7,474.4,460.8
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,415620,415658,38,1085.7,499.6,761.5,627.7,364.0
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,416100,416148,48,771.2,627.0,1232.9,665.0,413.7
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,416562,416596,34,1265.2,653.2,865.4,498.1,412.6
Encode-Decode_Experiment-1-1,150472,pizza,decoding,,15,75,417140,417182,42,893.3,536.4,1146.5,497.5,322.0
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,418150,418192,42,989.0,648.9,924.9,804.1,250.1
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,419132,419162,30,902.5,823.6,773.1,709.2,208.7
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,420354,420376,22,812.5,701.6,833.2,610.1,170.2
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,420484,420668,184,829.9,619.9,785.0,644.4,1055.7
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,421102,421146,44,807.1,614.0,1054.7,735.5,376.5
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,421528,421572,44,1101.9,749.4,858.8,632.9,390.8
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,421762,421780,18,846.4,620.7,812.8,609.7,74.2
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,422334,422386,52,827.6,622.8,1112.2,832.7,367.7
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,422916,422948,32,1143.8,850.9,789.2,762.0,370.1
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,423506,423546,40,794.5,748.7,839.6,658.6,228.2
Encode-Decode_Experiment-1-1,2412687,dog,decoding,,16,76,423770,423782,12,843.1,646.6,844.5,619.1,55.9
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,425334,425350,16,951.6,623.5,961.0,660.0,73.1
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,425776,425806,30,966.8,659.4,867.4,631.4,209.4
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,426198,426218,20,858.4,642.5,792.2,617.4,107.5
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,426550,426718,168,824.7,621.7,806.3,635.1,688.0
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,426858,426864,6,826.5,592.4,841.4,595.0,40.4
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,428946,428966,20,820.5,631.8,812.1,619.8,62.2
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,429850,430032,182,814.0,641.0,803.5,747.5,1017.5
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,430332,430356,24,802.9,640.5,791.3,633.0,71.6
Encode-Decode_Experiment-1-1,2344622,cat,decoding,,17,77,431910,431946,36,830.6,662.5,889.1,670.7,120.1
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,432258,432454,196,966.9,630.7,926.4,689.4,987.4
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,432754,432788,34,943.1,628.5,832.9,622.7,209.5
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,434852,434870,18,841.0,642.1,803.0,625.1,74.1
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,435088,435108,20,825.3,635.9,864.0,648.0,90.2
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,435210,435398,188,857.7,664.5,835.1,759.1,844.5
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,436954,437148,194,852.3,629.0,831.3,705.7,1138.2
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,437452,437468,16,832.6,641.6,817.0,621.0,62.1
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,438074,438124,50,834.0,616.4,1142.4,754.7,359.8
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,438398,438438,40,1167.3,772.1,1270.4,854.0,257.6
Encode-Decode_Experiment-1-1,2370664,donuts,decoding,,18,78,438712,438728,16,1289.1,884.9,1284.9,926.0,76.9
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,439356,439378,22,1059.4,695.8,922.1,697.2,171.2
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,439534,439556,22,931.3,710.6,832.2,680.1,141.3
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,439806,439982,176,837.5,701.6,827.6,780.8,658.6
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,441186,441230,44,849.9,623.8,1119.3,722.7,310.6
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,441618,441662,44,1140.6,746.8,896.9,660.3,378.5
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,442456,442476,20,881.8,606.4,815.0,609.4,111.7
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,444790,444808,18,831.4,605.6,817.7,582.6,64.5
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,445736,445750,14,817.7,598.0,797.0,600.6,45.7
Encode-Decode_Experiment-1-1,2394020,horse ride,decoding,,19,79,445804,445990,186,809.0,613.1,849.0,738.6,759.6
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,446728,446742,14,979.3,640.0,954.8,652.6,48.0
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,447056,447078,22,974.1,632.0,830.0,601.0,187.3
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,448406,448412,6,829.5,631.0,811.3,634.5,48.8
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,449476,449500,24,837.2,614.3,862.2,712.8,162.4
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,450106,450126,20,865.6,698.2,877.1,743.9,60.9
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,450670,450694,24,879.7,737.0,897.3,841.5,145.4
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,451632,451794,162,889.5,801.1,671.7,631.3,991.0
Encode-Decode_Experiment-1-1,2347400,wine,decoding,,20,80,451852,453106,1254,684.1,618.3,-574.2,605.2,582.0
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,453472,453492,20,994.1,612.3,1011.1,667.4,91.9
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,453934,453966,32,1009.7,650.4,875.2,614.7,239.0
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,454176,454204,28,881.4,611.7,844.2,610.9,112.1
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,455680,455860,180,815.5,625.1,811.3,723.6,1111.1
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,456318,456364,46,825.1,631.2,1143.4,749.0,382.3
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,456666,456682,16,1185.2,758.5,1200.4,795.2,65.3
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,456800,456854,54,1201.0,793.4,746.6,625.4,480.9
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,457096,457126,30,740.1,629.5,828.2,624.4,163.6
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,457674,457744,70,851.1,621.2,176.4,701.0,462.0
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,458042,458082,40,183.0,721.0,324.3,787.2,272.4
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,458264,458328,64,356.0,800.5,966.2,682.2,424.2
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,458592,458626,34,962.8,676.0,851.6,626.2,244.5
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,459566,459588,22,837.4,616.4,871.8,690.2,124.0
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,459878,459896,18,884.2,678.7,832.7,628.5,124.6
Encode-Decode_Experiment-1-1,2383555,boat,decoding,,21,81,460132,460150,18,848.5,623.6,845.6,601.4,61.3
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,460492,460512,20,980.2,587.4,994.4,644.4,81.5
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,460836,460862,26,988.0,638.6,829.6,599.0,209.8
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,461234,461242,8,832.8,607.5,810.0,598.8,55.4
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,461872,462054,182,818.8,594.4,857.9,801.0,714.2
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,462880,462924,44,874.3,662.0,719.5,853.4,235.8
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,463296,463328,32,722.7,866.5,394.9,786.9,333.4
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,463968,463998,30,410.2,773.3,487.9,794.5,161.3
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,464150,464190,40,501.0,792.4,959.9,749.7,361.5
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,464296,464336,40,986.5,755.8,1372.8,690.5,357.4
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,464614,464680,66,1392.7,693.1,749.2,661.7,425.6
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,465114,465176,62,735.9,662.7,218.9,660.2,396.6
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,465428,465476,48,211.4,665.3,521.6,953.9,448.1
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,465576,465668,92,547.8,1019.6,618.1,986.0,352.8
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,465936,465978,42,660.4,915.6,535.3,593.0,428.4
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,466314,466490,176,552.9,576.6,336.6,791.6,394.3
Encode-Decode_Experiment-1-1,2371471,motorcycle,decoding,,22,82,466990,467026,36,420.8,757.3,837.1,609.0,419.8
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,467558,467576,18,1004.6,589.6,921.3,578.8,118.9
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,468072,468096,24,933.0,582.4,959.3,641.8,106.4
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,468450,468490,40,965.7,640.2,820.9,577.1,280.1
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,468666,468676,10,805.8,566.8,831.6,573.5,47.6
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,469738,469938,200,841.4,571.7,851.6,711.6,1082.6
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,470082,470100,18,860.7,631.7,824.1,592.1,103.3
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,471150,471170,20,837.8,602.2,811.5,598.6,73.9
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,471372,471384,12,829.3,600.0,863.9,597.7,57.9
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,471600,471608,8,844.7,600.8,821.8,598.3,52.5
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,473210,473238,28,830.2,582.4,887.9,645.8,141.6
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,473572,473616,44,897.2,660.0,811.1,909.9,349.6
Encode-Decode_Experiment-1-1,2345035,football,decoding,,23,83,474086,474134,48,838.5,933.5,660.4,695.8,393.9
Encode-Decode_Experiment-1-1,2369373,chef,decoding,,24,84,474898,474912,14,998.9,622.0,997.1,657.2,64.3
Encode-Decode_Experiment-1-1,2369373,chef,decoding,,24,84,475172,475198,26,992.9,648.1,826.3,617.1,200.3
Encode-Decode_Experiment-1-1,2369373,chef,decoding,,24,84,475414,475432,18,844.9,626.1,806.2,619.1,65.8
Encode-Decode_Experiment-1-1,2369373,chef,decoding,,24,84,475752,475876,124,816.6,654.9,967.6,1099.4,414.9
Encode-Decode_Experiment-1-1,2369373,chef,decoding,,24,84,476854,476898,44,963.5,921.0,1257.8,901.5,298.6
Encode-Decode_Experiment-1-1,2369373,chef,decoding,,24,84,477148,477162,14,1292.4,904.2,1273.1,881.4,52.4
Encode-Decode_Experiment-1-1,2369373,chef,decoding,,24,84,477898,478010,112,1284.8,886.2,1232.8,918.4,439.4
Encode-Decode_Experiment-1-1,2369373,chef,decoding,,24,84,478768,478822,54,1194.6,845.6,759.0,783.1,347.0
Encode-Decode_Experiment-1-1,2369373,chef,decoding,,24,84,479204,479252,48,746.5,744.9,979.5,533.0,320.1
Encode-Decode_Experiment-1-1,2369373,chef,decoding,,24,84,479684,479792,108,1023.8,554.5,1149.1,689.2,526.7
Encode-Decode_Experiment-1-1,2369373,chef,decoding,,24,84,480034,480082,48,1133.2,631.9,1502.3,646.7,349.9
Encode-Decode_Experiment-1-1,2369373,chef,decoding,,24,84,480472,480522,50,1546.8,636.6,993.3,506.3,414.8
Encode-Decode_Experiment-1-1,2369373,chef,decoding,,24,84,480852,480902,50,998.2,491.0,1554.6,472.8,360.0
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,481602,481632,30,953.9,606.0,972.2,650.6,165.4
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,481872,481912,40,963.3,665.2,821.9,646.2,251.3
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,482270,482286,16,830.8,646.7,838.8,613.7,66.8
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,482860,482916,56,827.5,596.0,893.1,869.5,388.8
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,483474,483518,44,887.0,874.6,623.1,927.2,384.5
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,483916,483962,46,591.5,935.8,994.7,814.1,392.5
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,484426,484472,46,1044.3,809.8,942.2,792.9,118.1
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,484640,484672,32,926.8,767.2,831.4,630.7,230.6
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,484992,485008,16,840.0,638.9,818.1,606.3,70.1
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,485462,485512,50,825.1,618.8,1106.7,837.0,437.5
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,485928,485976,48,1146.9,878.9,715.6,693.0,393.9
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,486216,486310,94,730.0,681.3,1011.6,535.0,380.7
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,486522,486748,226,1003.2,513.8,941.2,781.9,1092.9
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,487188,487224,36,938.8,692.3,818.9,633.3,232.0
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,487476,487492,16,815.7,624.8,798.4,597.1,58.2
Encode-Decode_Experiment-1-1,2387122,polar bear,decoding,,25,85,488204,488216,12,817.2,596.6,855.3,582.7,69.2
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,488728,488748,20,999.4,596.5,1015.1,657.4,114.1
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,489206,489260,54,1010.8,646.1,749.4,823.5,393.3
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,489950,489992,42,753.4,858.2,1000.8,889.1,335.1
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,490300,490340,40,1031.5,879.9,826.3,665.3,514.3
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,490526,490546,20,803.1,637.8,823.4,588.1,122.2
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,491052,491124,72,822.4,596.7,1312.1,865.9,360.2
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,491314,491332,18,1306.4,862.1,1261.2,877.5,83.4
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,491846,491908,62,1291.7,875.3,699.0,773.8,414.0
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,492448,492548,100,701.2,765.8,445.9,707.8,396.1
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,492732,492936,204,469.9,660.8,495.9,775.8,951.1
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,493142,493190,48,516.6,702.3,823.2,624.7,342.4
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,493474,493492,18,851.0,613.9,797.1,563.2,111.7
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,494146,494166,20,810.2,558.7,884.0,558.7,113.2
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,494556,494576,20,865.3,566.9,822.2,567.7,83.6
Encode-Decode_Experiment-1-1,2350974,drink,decoding,,26,86,495100,495122,22,829.3,570.7,913.3,596.6,135.3
Encode-Decode_Experiment-1-1,2411268,apple,decoding,,27,87,495760,495784,24,955.7,633.8,951.2,734.8,151.5
Encode-Decode_Experiment-1-1,2411268,apple,decoding,,27,87,496204,496230,26,960.3,710.8,778.8,638.1,270.3
Encode-Decode_Experiment-1-1,2411268,apple,decoding,,27,87,496458,496468,10,803.2,627.3,822.7,608.7,55.9
Encode-Decode_Experiment-1-1,2411268,apple,decoding,,27,87,497138,497154,16,825.4,604.1,803.2,593.5,57.8
Encode-Decode_Experiment-1-1,2411268,apple,decoding,,27,87,498216,498238,22,837.3,579.6,873.2,642.0,114.5
Encode-Decode_Experiment-1-1,2411268,apple,decoding,,27,87,499348,499400,52,898.1,630.6,942.2,360.8,239.3
Encode-Decode_Experiment-1-1,2411268,apple,decoding,,27,87,499722,499750,28,942.9,371.1,874.1,461.2,202.9
Encode-Decode_Experiment-1-1,2411268,apple,decoding,,27,87,499972,500012,40,870.2,450.1,770.0,497.5,195.2
Encode-Decode_Experiment-1-1,2411268,apple,decoding,,27,87,500318,500362,44,752.1,501.9,943.6,588.2,292.4
Encode-Decode_Experiment-1-1,2411268,apple,decoding,,27,87,501176,501198,22,989.0,593.5,1060.1,615.7,119.9
Encode-Decode_Experiment-1-1,2411268,apple,decoding,,27,87,501558,501572,14,1035.3,623.8,998.1,614.3,62.1
Encode-Decode_Experiment-1-1,2411268,apple,decoding,,27,87,502300,502434,134,1012.6,636.1,100000000.0,100000000.0,814.7
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,502940,502970,30,994.2,630.9,736.0,592.2,285.7
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,503204,503288,84,756.3,589.9,61.5,689.4,357.0
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,503636,503660,24,44.3,689.6,273.1,591.5,322.9
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,503836,503868,32,324.2,574.1,654.2,669.1,361.6
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,504108,504132,24,693.7,675.9,859.2,609.1,252.6
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,504486,504532,46,832.0,605.8,1014.3,479.7,297.2
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,504804,504844,40,1040.3,463.1,720.2,535.3,413.3
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,505236,505274,38,692.2,541.8,770.0,701.4,242.6
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,505388,505484,96,791.0,719.9,898.6,983.7,221.9
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,505784,505832,48,894.4,956.6,833.2,546.7,497.9
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,506108,506144,36,880.9,540.6,813.5,587.0,224.2
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,506518,506616,98,790.4,599.7,669.7,1419.8,413.5
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,507272,507318,46,761.0,788.9,1002.8,475.5,472.4
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,507692,507740,48,1036.2,462.9,834.8,477.6,314.4
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,508118,508138,20,836.1,474.7,840.1,542.6,111.7
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,508376,508394,18,839.1,537.0,823.3,596.5,104.9
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,508694,508710,16,829.0,607.9,789.0,581.8,81.6
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,509138,509186,48,804.4,588.3,1286.8,674.2,466.6
Encode-Decode_Experiment-1-1,2349475,blender,decoding,,28,88,509410,509476,66,1334.2,680.3,804.4,593.3,435.8
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,509514,509522,8,985.0,716.0,981.8,678.3,102.9
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,509868,509882,14,995.4,612.9,993.4,648.4,72.9
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,510158,510196,38,997.7,637.7,860.6,598.5,280.1
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,510618,510638,20,840.1,586.9,794.9,544.9,122.2
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,511014,511104,90,815.0,554.8,1230.2,419.2,340.3
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,511596,511646,50,1221.4,388.0,931.0,442.8,354.3
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,512214,512240,26,951.5,463.4,1022.9,554.6,177.5
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,512676,512716,40,1023.8,576.5,844.1,801.1,270.0
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,513150,513210,60,857.9,801.3,480.7,538.7,397.7
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,513592,513634,42,509.1,537.8,826.0,569.0,375.4
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,514116,514148,32,882.2,589.0,834.9,577.9,155.1
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,514642,514756,114,826.5,591.6,375.2,807.1,439.4
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,514884,514934,50,402.2,770.1,536.9,526.1,411.0
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,515188,515244,56,564.7,508.3,180.2,360.2,377.8
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,515516,515542,26,204.3,359.8,379.3,415.8,262.6
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,515824,515862,38,398.1,419.7,591.7,560.2,294.1
Encode-Decode_Experiment-1-1,2347025,umbrella,decoding,,29,89,516084,516132,48,620.0,568.3,981.7,786.9,474.1
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,517040,517060,20,995.3,594.8,1007.4,660.9,107.9
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,517290,517330,40,1005.7,652.3,834.9,636.7,268.9
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,517674,517706,32,803.5,639.5,451.7,600.2,340.6
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,518704,518750,46,453.1,603.3,727.1,633.7,319.4
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,518988,519012,24,771.5,653.8,934.9,805.7,349.3
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,519618,519650,32,937.3,814.9,1165.0,802.2,202.2
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,519856,519882,26,1175.9,801.0,1385.1,789.2,219.6
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,520420,520468,48,1370.8,790.0,1047.4,587.1,324.0
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,520888,520934,46,1054.7,608.6,1097.1,872.6,333.7
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,521302,521330,28,1128.9,891.6,1370.1,865.2,305.7
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,521836,521886,50,1375.2,849.1,988.4,536.4,531.1
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,522346,522370,24,1004.7,559.7,873.1,565.5,164.1
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,522792,522804,12,913.8,582.2,938.2,599.3,52.8
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,523146,523168,22,937.9,606.1,977.4,653.5,111.0
Encode-Decode_Experiment-1-1,2410309,laptop,decoding,,30,90,523546,523562,16,987.4,656.6,1044.3,693.4,99.2
