svg_z_enc_within_resid,prop_total_resid,prop_relations_resid,prop_objects_resid
0.34003793501651114,,,
0.5864051188656403,,,
-1.2367038371726595,,,
-1.4666630100272946,,,
-1.152240996992731,,,
0.03990739278161454,,,
-1.0014013580963435,,,
-0.17049416514697396,,,
-0.6286990219595492,,,
-0.18986459144607537,,,
-0.8115328634219576,,,
0.4385524503612518,,,
-2.1552687623662843,,,
-0.6880019230007198,,,
1.0177129021771372,,,
0.21760859440397526,,,
-0.8654839695565493,,,
1.2557986897579745,,,
-0.7536430651432439,,,
-0.2700771554284416,,,
0.25811728478088697,,,
0.3331244314478219,,,
1.0499410452057947,,,
0.9731525914301351,,,
0.296668734643189,,,
0.1440794735078826,,,
-0.7994233638779534,,,
0.5451749279809011,,,
-0.3458341819368235,,,
-0.050969786312060616,,,
-0.2618565231951886,,,
0.7074723700299997,,,
,,,
-1.1884435771677482,,,
-0.6885863530479317,,,
1.0545851965755246,,,
-1.2575110654736037,,,
0.04820259439504837,,,
1.2965638591335948,,,
0.4998774440972691,,,
0.6713065262656382,0.15031683723981248,0.3246188521563816,0.005038730079705012
-1.7482495450971263,0.019254586577915678,-0.1988898787552586,0.22812752828843552
0.9738105553166708,-0.18236764521852578,-0.32995322130314564,-0.044992202277247983
1.380219108354834,0.28478387416594375,-0.23185917222245778,0.41619548847608057
1.403547166946685,-0.3284004623996986,-0.376489900571467,-0.2825266683146987
-1.5508669598086091,-0.5929815184481865,-0.5220782283389811,-0.5673394668250967
-1.2180655195279408,-0.00556956245432727,-0.03853460963482669,-0.1522900650408724
0.39658549011295835,0.1467970284039979,0.04371129677907959,0.04272086146882992
-0.12724588400014752,0.3036632154402982,0.29412414814677357,-0.012917528978998227
2.03551754702339,0.0662349989636456,0.4677298065735368,0.017722979246074688
,,,
-0.4463169842944451,0.04778961784491309,0.0906969589703498,0.07097673172547259
-1.1658012490891885,0.41358308078513895,0.5001027143157419,0.4282559273163371
-1.3534413640509655,0.03373942990751211,0.021844610273024312,0.09970267413849099
0.0035734703361709474,-0.12473613770436998,-0.051607385683919094,-0.22181571944609235
-0.47461613617447124,0.25716649953516246,0.28208951845072955,0.11825960123421075
2.563295895422638,0.08693289661299775,0.22707643623885077,0.09162277366296301
-0.9752659327716191,0.05711090825791498,0.06424748970049576,0.11865513560222163
-0.6288832985035206,-0.06828738065606954,0.0898220253640094,-0.04971451802833449
0.0016972272087775464,-0.06202773387307192,-0.3305797575123302,0.19561211894040564
-0.9738571396815692,-0.20925678799870706,-0.29481760879030966,-0.11457756396953422
-1.9542168943279887,-0.5262147802107627,-0.4709097093254281,-0.4891809751805856
1.612477906506436,0.008760796221232825,0.10516935744989098,0.01582230678996932
-0.4984090614472599,0.026164752845071693,0.006550987390052221,0.06038330064346409
